user_id,rec_list,chosen_item,rationale,timestamp
user_27,"[""content_11"", ""content_56"", ""content_35""]",content_35,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839611
user_27,"[""content_23"", ""content_6"", ""content_18""]",content_6,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839620
user_27,"[""content_25"", ""content_13"", ""content_17""]",content_25,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839629
user_28,"[""content_53"", ""content_5"", ""content_36""]",content_5,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839639
user_28,"[""content_33"", ""content_1"", ""content_23""]",content_1,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839649
user_28,"[""content_35"", ""content_48"", ""content_6""]",content_6,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839658
user_28,"[""content_48"", ""content_52"", ""content_7""]",content_52,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839667
user_28,"[""content_58"", ""content_54"", ""content_29""]",content_54,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839676
user_28,"[""content_18"", ""content_46"", ""content_52""]",content_52,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839685
user_28,"[""content_26"", ""content_43"", ""content_24""]",content_26,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839694
user_28,"[""content_39"", ""content_43"", ""content_8""]",content_43,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839704
user_28,"[""content_4"", ""content_42"", ""content_32""]",content_42,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.839713
user_29,"[""content_4"", ""content_19"", ""content_1""]",content_1,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839723
user_29,"[""content_16"", ""content_58"", ""content_54""]",content_16,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839780
user_29,"[""content_46"", ""content_20"", ""content_21""]",content_20,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839813
user_29,"[""content_8"", ""content_35"", ""content_18""]",content_8,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839831
user_29,"[""content_49"", ""content_16"", ""content_39""]",content_39,Based on 12th and goal Researcher.,2025-10-28T16:51:11.839888
user_30,"[""content_10"", ""content_12"", ""content_6""]",content_6,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.839906
user_30,"[""content_2"", ""content_44"", ""content_14""]",content_14,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.839944
user_30,"[""content_25"", ""content_26"", ""content_50""]",content_25,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.839959
user_30,"[""content_50"", ""content_48"", ""content_47""]",content_50,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.839973
user_30,"[""content_16"", ""content_33"", ""content_24""]",content_24,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.839997
user_30,"[""content_36"", ""content_26"", ""content_44""]",content_26,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840011
user_30,"[""content_41"", ""content_45"", ""content_48""]",content_41,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840024
user_30,"[""content_43"", ""content_29"", ""content_35""]",content_35,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840037
user_30,"[""content_1"", ""content_10"", ""content_26""]",content_10,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840052
user_31,"[""content_39"", ""content_45"", ""content_22""]",content_39,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840070
user_31,"[""content_58"", ""content_25"", ""content_19""]",content_19,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840084
user_31,"[""content_28"", ""content_46"", ""content_39""]",content_28,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840099
user_31,"[""content_56"", ""content_14"", ""content_47""]",content_56,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840114
user_31,"[""content_22"", ""content_47"", ""content_27""]",content_22,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840129
user_31,"[""content_13"", ""content_4"", ""content_60""]",content_13,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.840144
user_32,"[""content_30"", ""content_20"", ""content_17""]",content_30,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840160
user_32,"[""content_33"", ""content_59"", ""content_58""]",content_33,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840175
user_32,"[""content_49"", ""content_50"", ""content_54""]",content_50,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840191
user_32,"[""content_32"", ""content_3"", ""content_33""]",content_33,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840206
user_32,"[""content_39"", ""content_36"", ""content_31""]",content_39,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840224
user_32,"[""content_39"", ""content_11"", ""content_3""]",content_3,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840242
user_32,"[""content_46"", ""content_8"", ""content_39""]",content_39,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840257
user_32,"[""content_40"", ""content_6"", ""content_35""]",content_35,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840272
user_32,"[""content_53"", ""content_45"", ""content_41""]",content_45,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.840286
user_33,"[""content_6"", ""content_13"", ""content_44""]",content_6,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840303
user_33,"[""content_52"", ""content_25"", ""content_7""]",content_52,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840319
user_33,"[""content_22"", ""content_35"", ""content_18""]",content_18,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840334
user_33,"[""content_22"", ""content_36"", ""content_4""]",content_36,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840351
user_33,"[""content_11"", ""content_52"", ""content_26""]",content_11,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840369
user_33,"[""content_12"", ""content_43"", ""content_8""]",content_12,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.840386
user_34,"[""content_42"", ""content_26"", ""content_3""]",content_26,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840405
user_34,"[""content_30"", ""content_52"", ""content_44""]",content_44,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840421
user_34,"[""content_11"", ""content_10"", ""content_2""]",content_10,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840438
user_34,"[""content_15"", ""content_39"", ""content_58""]",content_39,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840453
user_34,"[""content_44"", ""content_1"", ""content_31""]",content_1,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840469
user_34,"[""content_18"", ""content_24"", ""content_46""]",content_24,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840485
user_34,"[""content_19"", ""content_31"", ""content_47""]",content_47,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840502
user_34,"[""content_51"", ""content_4"", ""content_56""]",content_56,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840517
user_34,"[""content_44"", ""content_58"", ""content_50""]",content_44,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.840530
user_35,"[""content_58"", ""content_13"", ""content_6""]",content_13,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840558
user_35,"[""content_49"", ""content_5"", ""content_19""]",content_5,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840573
user_35,"[""content_48"", ""content_5"", ""content_53""]",content_53,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840588
user_35,"[""content_37"", ""content_22"", ""content_47""]",content_37,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840602
user_35,"[""content_37"", ""content_18"", ""content_27""]",content_18,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840617
user_35,"[""content_52"", ""content_25"", ""content_27""]",content_52,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840631
user_35,"[""content_56"", ""content_27"", ""content_12""]",content_56,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840646
user_35,"[""content_21"", ""content_45"", ""content_49""]",content_49,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840660
user_35,"[""content_25"", ""content_60"", ""content_1""]",content_60,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840672
user_35,"[""content_15"", ""content_1"", ""content_9""]",content_9,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840682
user_36,"[""content_5"", ""content_48"", ""content_35""]",content_48,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840694
user_36,"[""content_2"", ""content_9"", ""content_24""]",content_9,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840704
user_36,"[""content_53"", ""content_36"", ""content_59""]",content_36,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840713
user_36,"[""content_1"", ""content_14"", ""content_59""]",content_14,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840723
user_36,"[""content_34"", ""content_26"", ""content_4""]",content_26,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840756
user_36,"[""content_60"", ""content_53"", ""content_4""]",content_53,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840773
user_36,"[""content_16"", ""content_3"", ""content_26""]",content_3,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840790
user_36,"[""content_16"", ""content_28"", ""content_54""]",content_16,Based on College and goal Data Scientist.,2025-10-28T16:51:11.840800
user_37,"[""content_3"", ""content_9"", ""content_47""]",content_47,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840811
user_37,"[""content_57"", ""content_42"", ""content_6""]",content_6,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840821
user_37,"[""content_41"", ""content_28"", ""content_18""]",content_41,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840830
user_37,"[""content_40"", ""content_35"", ""content_38""]",content_40,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840839
user_37,"[""content_1"", ""content_56"", ""content_14""]",content_14,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840849
user_37,"[""content_3"", ""content_38"", ""content_8""]",content_3,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840858
user_37,"[""content_4"", ""content_52"", ""content_48""]",content_4,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840868
user_38,"[""content_2"", ""content_10"", ""content_24""]",content_2,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840878
user_38,"[""content_2"", ""content_39"", ""content_17""]",content_39,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840887
user_38,"[""content_11"", ""content_45"", ""content_13""]",content_45,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840897
user_38,"[""content_49"", ""content_24"", ""content_37""]",content_24,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840906
user_38,"[""content_45"", ""content_39"", ""content_24""]",content_45,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840916
user_38,"[""content_55"", ""content_8"", ""content_37""]",content_37,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840925
user_38,"[""content_53"", ""content_12"", ""content_26""]",content_53,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840934
user_38,"[""content_4"", ""content_40"", ""content_46""]",content_46,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840943
user_38,"[""content_28"", ""content_3"", ""content_9""]",content_3,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840953
user_38,"[""content_23"", ""content_59"", ""content_53""]",content_59,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.840962
user_39,"[""content_43"", ""content_21"", ""content_17""]",content_21,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840980
user_39,"[""content_41"", ""content_38"", ""content_9""]",content_41,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840990
user_39,"[""content_21"", ""content_19"", ""content_48""]",content_48,Based on 11th and goal Doctor.,2025-10-28T16:51:11.840999
user_39,"[""content_39"", ""content_19"", ""content_45""]",content_19,Based on 11th and goal Doctor.,2025-10-28T16:51:11.841009
user_39,"[""content_60"", ""content_22"", ""content_15""]",content_15,Based on 11th and goal Doctor.,2025-10-28T16:51:11.841018
user_39,"[""content_6"", ""content_8"", ""content_36""]",content_6,Based on 11th and goal Doctor.,2025-10-28T16:51:11.841027
user_39,"[""content_41"", ""content_36"", ""content_8""]",content_8,Based on 11th and goal Doctor.,2025-10-28T16:51:11.841037
user_40,"[""content_39"", ""content_25"", ""content_23""]",content_23,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841047
user_40,"[""content_23"", ""content_34"", ""content_14""]",content_34,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841056
user_40,"[""content_57"", ""content_54"", ""content_55""]",content_54,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841065
user_40,"[""content_49"", ""content_22"", ""content_26""]",content_22,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841074
user_40,"[""content_11"", ""content_56"", ""content_39""]",content_39,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841084
user_40,"[""content_24"", ""content_10"", ""content_8""]",content_10,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841093
user_40,"[""content_40"", ""content_32"", ""content_4""]",content_32,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841103
user_40,"[""content_45"", ""content_27"", ""content_25""]",content_45,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841112
user_40,"[""content_16"", ""content_52"", ""content_27""]",content_16,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.841121
user_41,"[""content_54"", ""content_9"", ""content_20""]",content_20,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841132
user_41,"[""content_28"", ""content_2"", ""content_29""]",content_28,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841141
user_41,"[""content_19"", ""content_29"", ""content_56""]",content_56,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841150
user_41,"[""content_10"", ""content_49"", ""content_27""]",content_49,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841160
user_41,"[""content_2"", ""content_9"", ""content_13""]",content_9,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841170
user_41,"[""content_52"", ""content_5"", ""content_24""]",content_24,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841179
user_41,"[""content_24"", ""content_2"", ""content_5""]",content_2,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.841188
